,name,artistName,trackName,msPlayed,datetime,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,,,,,,,,,,
8654,FEELING GUD___NGHTMRE,NGHTMRE,FEELING GUD,190682,8/16/20 19:43,0.484,0.94,-3.682,0.257,0.0145,0.000323,0.266,0.334,173.741,190682,,,,,,,,,,
8655,oath sign___LiSA,LiSA,oath sign,2832,8/16/20 19:44,0.528,0.935,-1.114,0.0678,0.0705,0,0.326,0.55,152.059,250800,,,,,,,,,,
8656,リライト___ASIAN KUNG-FU GENERATION,ASIAN KUNG-FU GENERATION,リライト,1481,8/16/20 19:44,0.499,0.935,-4.293,0.0434,0.000172,0.17,0.0487,0.557,89.495,225493,,,,,,,,,,
8657,Departure!___Masatoshi Ono,Masatoshi Ono,Departure!,39098,8/16/20 19:44,0.36,0.93,-4.748,0.0515,0.00765,0,0.0723,0.483,159.983,257533,,,,,,,,,,
8658,Don't you think (feat.Lozareena)___THE ORAL CIGARETTES,THE ORAL CIGARETTES,Don't you think (feat.Lozareena),72376,8/16/20 19:45,0.489,0.842,-4.421,0.028,0.035,0,0.0635,0.621,90.004,262496,,,,,,,,,,
8659,Lemon___Kenshi Yonezu,Kenshi Yonezu,Lemon,123217,8/16/20 19:47,0.532,0.661,-4.924,0.0268,0.366,0,0.354,0.446,86.983,256107,,,,,,,,,,
8660,LOSER___Kenshi Yonezu,Kenshi Yonezu,LOSER,243813,8/16/20 19:51,0.679,0.931,-3.74,0.0474,0.00466,0,0.0652,0.962,121.001,243813,,,,,,,,,,
8661,Mrs.Pumpkinの滑稽な夢 - ORIGINAL___hachi,hachi,Mrs.Pumpkinの滑稽な夢 - ORIGINAL,4135,8/16/20 19:52,0.678,0.625,-5.881,0.0286,0.584,0.00148,0.234,0.796,113.323,258760,,,,,,,,,,
8662,ひまわり___Kenshi Yonezu,Kenshi Yonezu,ひまわり,5457,8/16/20 19:52,0.537,0.874,-6.277,0.0517,0.00116,0,0.375,0.707,92.924,242027,,,,,,,,,,
8663,感電___Kenshi Yonezu,Kenshi Yonezu,感電,264533,8/16/20 19:56,0.633,0.723,-5.733,0.143,0.107,0,0.0818,0.688,103.101,264533,,,,,,,,,,
8664,Lemon___Kenshi Yonezu,Kenshi Yonezu,Lemon,255826,8/16/20 20:00,0.532,0.661,-4.924,0.0268,0.366,0,0.354,0.446,86.983,256107,,,,,,,,,,
8665,打上花火___DAOKO,DAOKO,打上花火,289577,8/16/20 20:05,0.625,0.668,-4.315,0.0249,0.288,0,0.107,0.292,95.968,289578,,,,,,,,,,
8666,馬と鹿___Kenshi Yonezu,Kenshi Yonezu,馬と鹿,265333,8/16/20 20:09,0.643,0.447,-6.411,0.0256,0.0978,0,0.286,0.676,91.019,265333,,,,,,,,,,
8667,カムパネルラ___Kenshi Yonezu,Kenshi Yonezu,カムパネルラ,235720,8/16/20 20:13,0.448,0.853,-5.661,0.164,0.0806,0,0.0706,0.786,88.749,235720,,,,,,,,,,
8668,Flamingo___Kenshi Yonezu,Kenshi Yonezu,Flamingo,196386,8/16/20 20:16,0.76,0.668,-6,0.0546,0.165,0,0.0917,0.913,114.075,196387,,,,,,,,,,
8669,PLACEBO___Kenshi Yonezu,Kenshi Yonezu,PLACEBO,240253,8/16/20 20:20,0.77,0.852,-5.564,0.0789,0.0714,0,0.063,0.833,113.967,240253,,,,,,,,,,
8670,パプリカ___Kenshi Yonezu,Kenshi Yonezu,パプリカ,202666,8/16/20 20:24,0.758,0.554,-7.249,0.0412,0.303,0,0.126,0.459,103.003,202667,,,,,,,,,,
8671,優しい人___Kenshi Yonezu,Kenshi Yonezu,優しい人,208853,8/16/20 20:27,0.551,0.231,-9.838,0.0264,0.806,0,0.333,0.523,82.033,208853,,,,,,,,,,
8672,まちがいさがし___Kenshi Yonezu,Kenshi Yonezu,まちがいさがし,267453,8/16/20 20:32,0.511,0.533,-8.229,0.0577,0.628,0,0.165,0.405,83.183,267453,,,,,,,,,,
8673,ひまわり___Kenshi Yonezu,Kenshi Yonezu,ひまわり,242026,8/16/20 20:36,0.537,0.874,-6.277,0.0517,0.00116,0,0.375,0.707,92.924,242027,,,,,,,,,,
8674,迷える羊___Kenshi Yonezu,Kenshi Yonezu,迷える羊,226733,8/16/20 20:39,0.58,0.705,-7.41,0.032,0.053,0,0.281,0.217,101.945,226733,,,,,,,,,,
8675,Decollete (正式名称はDecolleteの1つ目と3つ目の「e」にアキュートアクセント付き)___Kenshi Yonezu,Kenshi Yonezu,Decollete (正式名称はDecolleteの1つ目と3つ目の「e」にアキュートアクセント付き),209573,8/16/20 20:43,0.816,0.601,-7.766,0.0553,0.276,0,0.0776,0.791,132.917,209573,,,,,,,,,,
8676,TEENAGE RIOT___Kenshi Yonezu,Kenshi Yonezu,TEENAGE RIOT,159160,8/16/20 20:45,0.67,0.949,-5.525,0.11,0.0026,0,0.0977,0.467,131.957,225213,,,,,,,,,,
8677,We Found Love___Rihanna,Rihanna,We Found Love,215226,8/16/20 20:49,0.734,0.766,-4.485,0.0383,0.025,0.00138,0.108,0.6,127.986,215227,,,,,,,,,,
8678,Don't Let Me Down___The Chainsmokers,The Chainsmokers,Don't Let Me Down,208373,8/16/20 20:52,0.532,0.869,-5.094,0.172,0.157,0.00508,0.136,0.422,159.803,208373,,,,,,,,,,
8679,Wake Me Up___Avicii,Avicii,Wake Me Up,247426,8/16/20 20:57,0.532,0.783,-5.697,0.0523,0.0038,0.0012,0.161,0.643,124.08,247427,,,,,,,,,,
8680,Girlfriend___Avril Lavigne,Avril Lavigne,Girlfriend,88845,8/16/20 21:14,0.56,0.959,-2.433,0.102,0.000738,0.000206,0.209,0.67,163.983,216600,,,,,,,,,,
8681,Talking to the Moon___Bruno Mars,Bruno Mars,Talking to the Moon,0,8/16/20 21:41,0.523,0.606,-4.754,0.0301,0.512,0,0.106,0.065,145.837,217867,,,,,,,,,,
8682,Stronger___Kanye West,Kanye West,Stronger,0,8/16/20 21:43,0.617,0.717,-7.858,0.153,0.00564,0,0.408,0.49,103.992,311867,,,,,,,,,,
8683,Island In The Sun___Weezer,Weezer,Island In The Sun,11173,8/16/20 22:14,0.654,0.81,-6.26,0.0288,0.00719,0.00251,0.165,0.661,114.623,200307,,,,,,,,,,
8684,Want to Want Me___Jason Derulo,Jason Derulo,Want to Want Me,207719,8/16/20 22:14,0.775,0.68,-5.508,0.0629,0.00906,0,0.109,0.656,114.025,207719,,,,,,,,,,
8685,I'm Like A Bird - Recorded at Spotify Studios NYC___Alessia Cara,Alessia Cara,I'm Like A Bird - Recorded at Spotify Studios NYC,63220,8/16/20 22:15,0.524,0.639,-7.18,0.103,0.238,0,0.0598,0.582,87.998,219960,,,,,,,,,,
8686,Stuck with U (with Justin Bieber)___Ariana Grande,Ariana Grande,Stuck with U (with Justin Bieber),15872,8/16/20 22:16,0.597,0.45,-6.658,0.0418,0.223,0,0.382,0.537,178.765,228482,,,,,,,,,,
8687,Covid___Penny,Penny,Covid,33943,8/16/20 22:16,0.858,0.626,-7.797,0.312,0.452,2.28E-05,0.118,0.724,100.542,147707,,,,,,,,,,
8688,Yellow Hearts___Ant Saunders,Ant Saunders,Yellow Hearts,26572,8/16/20 22:17,0.866,0.438,-8.943,0.0719,0.177,0,0.0743,0.695,129.039,223258,,,,,,,,,,
8689,It Wasn't Me___Shaggy,Shaggy,It Wasn't Me,21724,8/16/20 22:20,0.853,0.606,-4.596,0.0713,0.0561,0,0.313,0.654,94.759,227600,,,,,,,,,,
8690,Replay___Iyaz,Iyaz,Replay,182306,8/16/20 22:20,0.706,0.751,-6.323,0.0708,0.173,0,0.168,0.195,91.031,182307,,,,,,,,,,
8691,Timber (feat. Ke$ha)___Pitbull,Pitbull,Timber (feat. Ke$ha),204151,8/16/20 22:23,0.581,0.963,-4.087,0.0981,0.0295,0,0.139,0.788,129.992,204160,,,,,,,,,,
8692,Riptide___Vance Joy,Vance Joy,Riptide,204280,8/16/20 22:27,0.484,0.731,-6.694,0.0379,0.431,0,0.151,0.51,101.654,204280,,,,,,,,,,
8693,What Makes You Beautiful___One Direction,One Direction,What Makes You Beautiful,199971,8/16/20 22:30,0.726,0.787,-2.494,0.0737,0.009,0,0.0596,0.888,124.99,199987,,,,,,,,,,
8694,D-Block Intro___Mr. E Of RPS Fam,Mr. E Of RPS Fam,D-Block Intro,8538,8/16/20 22:30,0.363,0.888,-9.539,0.5,0.279,2.38E-06,0.436,0.491,77.139,229303,,,,,,,,,,
8695,"Hey, Soul Sister___Train",Train,"Hey, Soul Sister",216773,8/16/20 22:34,0.673,0.886,-4.44,0.0431,0.185,0,0.0826,0.795,97.012,216773,,,,,,,,,,
8696,Somebody___92,92,Somebody,75698,8/16/20 22:35,0.657,0.54,-7.675,0.0287,0.662,0,0.123,0.625,136.97,161773,,,,,,,,,,
8697,Morning Light___KAAN,KAAN,Morning Light,157256,8/16/20 22:38,0.457,0.582,-4.971,0.0285,0.00592,2.39E-05,0.0847,0.335,76.049,220253,,,,,,,,,,
8698,Black Lambo___DAAM!,DAAM!,Black Lambo,58753,8/16/20 22:39,0.541,0.43,-9.029,0.134,0.0421,0.00275,0.116,0.244,80.009,159000,,,,,,,,,,
8699,Starships___Nicki Minaj,Nicki Minaj,Starships,210626,8/16/20 22:42,0.747,0.716,-2.457,0.075,0.135,0,0.251,0.751,125.008,210627,,,,,,,,,,
8700,Smoke & Ash___Weisser Quiff,Weisser Quiff,Smoke & Ash,12903,8/16/20 22:47,0.694,0.602,-7.358,0.0276,0.472,0.0982,0.109,0.329,104.997,164008,,,,,,,,,,
8701,I Gotta Feeling___Black Eyed Peas,Black Eyed Peas,I Gotta Feeling,289133,8/16/20 22:47,0.743,0.766,-6.375,0.0265,0.0873,0,0.509,0.61,127.96,289133,,,,,,,,,,
8702,Dynamite___Taio Cruz,Taio Cruz,Dynamite,203866,8/16/20 22:50,0.754,0.804,-3.177,0.0853,0.00332,0,0.0329,0.818,119.968,203867,,,,,,,,,,
8703,Which Bitch___MT.CA$HU$,MT.CA$HU$,Which Bitch,28510,8/16/20 22:51,0.951,0.594,-6.803,0.476,0.0845,7.70E-06,0.107,0.319,124.086,139416,,,,,,,,,,
8704,The Way of Life___Manuel K,Manuel K,The Way of Life,6520,8/16/20 22:56,0.518,0.947,-4.403,0.0962,0.043,0,0.0839,0.72,140.991,183749,,,,,,,,,,
8705,Bad Romance___Lady Gaga,Lady Gaga,Bad Romance,294573,8/16/20 22:56,0.696,0.921,-3.755,0.0363,0.00314,5.24E-05,0.0842,0.714,119.001,294573,,,,,,,,,,
8706,Party In The U.S.A.___Miley Cyrus,Miley Cyrus,Party In The U.S.A.,202066,8/16/20 23:17,0.652,0.698,-4.667,0.042,0.00112,0.000115,0.0886,0.47,96.021,202067,,,,,,,,,,
8707,See Through___ARI,ARI,See Through,19470,8/16/20 23:21,0.54,0.551,-7.611,0.0304,0.0645,0.000323,0.262,0.416,95.437,176273,,,,,,,,,,
8708,Down___Jay Sean,Jay Sean,Down,212106,8/16/20 23:21,0.657,0.695,-4.493,0.0321,0.0108,0,0.0822,0.683,65.997,212107,,,,,,,,,,
8709,Boat___Abrina,Abrina,Boat,11227,8/16/20 23:25,0.639,0.493,-12.359,0.0327,0.0131,6.85E-05,0.126,0.905,124.88,160507,,,,,,,,,,
8710,Payphone___Maroon 5,Maroon 5,Payphone,231386,8/16/20 23:25,0.739,0.756,-4.828,0.0394,0.0136,0,0.37,0.523,110.028,231387,,,,,,,,,,
8711,Super Bass___Nicki Minaj,Nicki Minaj,Super Bass,7903,8/16/20 23:25,0.723,0.86,-4.357,0.203,0.271,4.56E-06,0.598,0.667,126.979,200013,,,,,,,,,,
8712,Stereo Hearts (feat. Adam Levine)___Gym Class Heroes,Gym Class Heroes,Stereo Hearts (feat. Adam Levine),210960,8/16/20 23:29,0.646,0.795,-3.293,0.0976,0.0319,0,0.267,0.796,89.99,210960,,,,,,,,,,
8713,Fireflies___Owl City,Owl City,Fireflies,228346,8/16/20 23:32,0.512,0.662,-6.797,0.0439,0.0275,0,0.118,0.472,180.114,228347,,,,,,,,,,
8714,Vodka & Lemonade___Ebenezer,Ebenezer,Vodka & Lemonade,21349,8/16/20 23:33,0.686,0.626,-8.812,0.0598,0.00836,5.47E-05,0.111,0.411,170.01,203294,,,,,,,,,,
8715,DJ Got Us Fallin' In Love (feat. Pitbull)___Usher,Usher,DJ Got Us Fallin' In Love (feat. Pitbull),220800,8/16/20 23:36,0.663,0.861,-3.398,0.109,0.0338,0,0.082,0.654,119.963,220800,,,,,,,,,,
8716,The Lazy Song___Bruno Mars,Bruno Mars,The Lazy Song,190213,8/16/20 23:40,0.738,0.804,-3.851,0.0621,0.332,0,0.279,0.949,174.943,190213,,,,,,,,,,
8717,Disco Type Beat___Billy Marchiafava,Billy Marchiafava,Disco Type Beat,14801,8/16/20 23:40,0.892,0.809,-7.669,0.162,0.376,2.27E-06,0.0762,0.718,115.013,134072,,,,,,,,,,
8718,Count on Me___Bruno Mars,Bruno Mars,Count on Me,197373,8/16/20 23:43,0.577,0.397,-5.98,0.028,0.84,0,0.0772,0.509,89.044,197373,,,,,,,,,,
8719,Roar___Katy Perry,Katy Perry,Roar,199310,8/16/20 23:46,0.554,0.772,-4.821,0.0418,0.00487,6.60E-06,0.354,0.455,179.984,223546,,,,,,,,,,
8720,Firework___Katy Perry,Katy Perry,Firework,227880,8/16/20 23:50,0.638,0.826,-4.968,0.0479,0.139,0,0.0803,0.649,124.072,227880,,,,,,,,,,
8721,Single Ladies (Put a Ring on It)___Beyoncé,Beyoncé,Single Ladies (Put a Ring on It),193213,8/16/20 23:53,0.426,0.584,-5.293,0.296,0.0383,0,0.188,0.272,193.437,193213,,,,,,,,,,
8722,Turn Down for What___DJ Snake,DJ Snake,Turn Down for What,213733,8/16/20 23:57,0.818,0.799,-4.1,0.156,0.00107,0.128,0.057,0.0815,100.014,213733,,,,,,,,,,
8723,Baby___Justin Bieber,Justin Bieber,Baby,214240,8/17/20 0:00,0.728,0.859,-5.237,0.137,0.0401,0,0.111,0.535,65.043,214240,,,,,,,,,,
8724,Secrets___OneRepublic,OneRepublic,Secrets,73625,8/17/20 0:14,0.516,0.764,-6.223,0.0366,0.0717,0,0.115,0.376,148.021,224693,,,,,,,,,,
8725,Forever Yours - Avicii Tribute___Kygo,Kygo,Forever Yours - Avicii Tribute,59244,8/17/20 20:40,0.529,0.612,-8.794,0.052,0.253,0,0.246,0.434,119.272,193847,,,,,,,,,,
8726,Epilogue: Young Forever___BTS,BTS,Epilogue: Young Forever,171803,8/17/20 20:43,0.606,0.815,-3.818,0.231,0.04,0,0.119,0.386,88.062,171803,,,,,,,,,,
8727,People___Agust D,Agust D,People,197000,8/17/20 20:46,0.76,0.682,-6.441,0.0371,0.0616,0,0.118,0.372,120.008,197001,,,,,,,,,,
8728,Now That I've Found You___Martin Garrix,Martin Garrix,Now That I've Found You,183056,8/17/20 21:00,0.495,0.831,-5.812,0.0319,0.021,4.79E-05,0.495,0.414,128.064,192632,,,,,,,,,,
8729,Electric Angel___MyReminiscence,MyReminiscence,Electric Angel,5362,8/17/20 21:07,0.455,0.434,-19.634,0.0409,0.882,0.93,0.119,0.626,74.986,195767,,,,,,,,,,
8730,One More Time___Daft Punk,Daft Punk,One More Time,1615,8/17/20 21:07,0.611,0.697,-8.618,0.133,0.0193,0,0.332,0.476,122.752,320357,,,,,,,,,,
8731,Pink Medicine - Manila Killa Remix___Bearson,Bearson,Pink Medicine - Manila Killa Remix,6387,8/17/20 21:07,0.611,0.9,-4.45,0.0445,0.0733,0.573,0.0917,0.039,103,261968,,,,,,,,,,
8732,Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix___Lana Del Rey,Lana Del Rey,Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix,214912,8/17/20 21:11,0.572,0.81,-5.791,0.0558,0.0157,6.53E-06,0.13,0.11,126.052,214912,,,,,,,,,,
8733,"Here to Stay (From ""Bleach"")___Michael Tai",Michael Tai,"Here to Stay (From ""Bleach"")",312134,8/17/20 21:16,0.517,0.0344,-17.465,0.0678,0.987,0.828,0.0944,0.0525,131.429,312135,,,,,,,,,,
8734,"Ichiban no Takaramono / My Most Precious Treasure (From ""Angel Beats!"")___Jeremy Ng",Jeremy Ng,"Ichiban no Takaramono / My Most Precious Treasure (From ""Angel Beats!"")",263407,8/17/20 21:20,0.387,0.157,-20.015,0.0458,0.959,0.942,0.114,0.0752,109.538,263407,,,,,,,,,,
8735,Sign___FLOW,FLOW,Sign,23945,8/17/20 21:53,0.368,0.906,-2.892,0.101,0.0019,0,0.344,0.692,177.956,236427,,,,,,,,,,
8736,Blame (feat. John Newman)___Calvin Harris,Calvin Harris,Blame (feat. John Newman),182595,8/18/20 23:58,0.414,0.857,-4.078,0.0808,0.0287,0.00574,0.343,0.348,128.024,212960,,,,,,,,,,
8737,Live The Night___W&W,W&W,Live The Night,22228,8/18/20 23:58,0.805,0.968,-3.909,0.227,0.00707,0.00091,0.368,0.211,127.984,133125,,,,,,,,,,
8738,One More Time___Daft Punk,Daft Punk,One More Time,320185,8/19/20 0:04,0.611,0.697,-8.618,0.133,0.0193,0,0.332,0.476,122.752,320357,,,,,,,,,,
8739,Don't You Worry Child - Radio Edit___Swedish House Mafia,Swedish House Mafia,Don't You Worry Child - Radio Edit,212700,8/19/20 0:07,0.612,0.84,-3.145,0.0509,0.112,0,0.116,0.438,129.042,212862,,,,,,,,,,
8740,レイン___SID,SID,レイン,255944,8/19/20 0:12,0.599,0.801,-4.912,0.0276,0.0285,0,0.126,0.65,94.955,256067,,,,,,,,,,
8741,Don't You Worry Child - Radio Edit___Swedish House Mafia,Swedish House Mafia,Don't You Worry Child - Radio Edit,212862,8/20/20 21:02,0.612,0.84,-3.145,0.0509,0.112,0,0.116,0.438,129.042,212862,,,,,,,,,,
8742,Hotaruno Hikari___Anime Project,Anime Project,Hotaruno Hikari,142877,8/20/20 21:32,0.52,0.887,-5.302,0.0435,0.00146,0.00391,0.154,0.701,147.085,243013,,,,,,,,,,
8743,Dance Monkey___Tones And I,Tones And I,Dance Monkey,3254,8/21/20 21:09,0.824,0.588,-6.4,0.0924,0.692,0.000104,0.149,0.513,98.027,209438,,,,,,,,,,
8744,The Hum___Dimitri Vegas & Like Mike,Dimitri Vegas & Like Mike,The Hum,211000,8/21/20 21:13,0.729,0.947,-3.103,0.0458,0.211,0.822,0.367,0.209,130.005,211000,,,,,,,,,,
8745,Bigfoot___W&W,W&W,Bigfoot,71471,8/21/20 21:24,0.612,0.926,-3.952,0.0546,0.00131,0.577,0.238,0.145,127.959,175313,,,,,,,,,,
8746,Hikaru Nara (Shigatsu Wa Kimi No Uso) [feat. Animelmack]___Berioska,Berioska,Hikaru Nara (Shigatsu Wa Kimi No Uso) [feat. Animelmack],4214,8/23/20 10:03,0.511,0.739,-9.003,0.0357,0.575,0.0359,0.238,0.797,159.947,251821,,,,,,,,,,
8747,空に歌えば___amazarashi,amazarashi,空に歌えば,2666,8/23/20 10:04,0.594,0.951,-1.339,0.0696,0.0142,1.18E-06,0.0965,0.641,102.04,217627,,,,,,,,,,
8748,Beautiful Creatures (feat. MAX)___ILLENIUM,ILLENIUM,Beautiful Creatures (feat. MAX),87512,8/23/20 10:04,0.589,0.826,-4.577,0.0776,0.0663,0.000735,0.367,0.215,117.099,240508,,,,,,,,,,
8749,空色デイズ___Shoko Nakagawa,Shoko Nakagawa,空色デイズ,251640,8/23/20 10:08,0.398,0.971,-2.873,0.125,0.00137,0.000323,0.344,0.502,174.021,251640,,,,,,,,,,
8750,You & Me - Flume Remix___Disclosure,Disclosure,You & Me - Flume Remix,282812,8/23/20 10:13,0.593,0.392,-6.872,0.0257,0.382,0.000114,0.131,0.25,75.065,282813,,,,,,,,,,
8751,COLORS___FLOW,FLOW,COLORS,218493,8/23/20 10:17,0.458,0.877,-4.229,0.0503,0.0353,0,0.106,0.386,136.034,218493,,,,,,,,,,
8752,Summer___Calvin Harris,Calvin Harris,Summer,222533,8/23/20 10:20,0.596,0.856,-3.556,0.0346,0.0211,0.0178,0.141,0.743,127.949,222533,,,,,,,,,,
8753,Can't Erase___Nause,Nause,Can't Erase,170078,8/23/20 10:23,0.565,0.674,-6.098,0.0463,0.0248,8.68E-06,0.105,0.254,127.046,170079,,,,,,,,,,
8754,Pompeii - Audien Remix___Bastille,Bastille,Pompeii - Audien Remix,352968,8/23/20 10:29,0.649,0.792,-3.505,0.043,0.00364,2.87E-05,0.104,0.235,128.032,352969,,,,,,,,,,
8755,Slide (feat. Frank Ocean & Migos)___Calvin Harris,Calvin Harris,Slide (feat. Frank Ocean & Migos),230813,8/23/20 10:33,0.736,0.795,-3.299,0.0545,0.498,1.21E-06,0.254,0.511,104.066,230813,,,,,,,,,,
8756,野狼Disco___寶石Gem,寶石Gem,野狼Disco,239256,8/23/20 10:37,0.779,0.839,-7.974,0.408,0.56,0,0.506,0.693,97.992,239256,,,,,,,,,,
8757,ゴールデンタイムラバー___Sukima Switch,Sukima Switch,ゴールデンタイムラバー,339720,8/23/20 10:42,0.647,0.864,-5.19,0.0296,0.00536,0,0.403,0.767,125.095,339720,,,,,,,,,,
8758,Crashing___JVNA,JVNA,Crashing,208125,8/23/20 10:46,0.582,0.681,-6.138,0.0458,0.342,0,0.186,0.273,95.995,230000,,,,,,,,,,
8759,Years___Alesso,Alesso,Years,195466,8/23/20 10:49,0.368,0.823,-6.245,0.0804,0.00234,1.91E-06,0.174,0.323,128.004,195467,,,,,,,,,,
8760,バイバイ YESTERDAY___3年E組うた担(渚&茅野&業&磯貝&前原),3年E組うた担(渚&茅野&業&磯貝&前原),バイバイ YESTERDAY,248800,8/23/20 10:53,0.591,0.945,-2.483,0.0675,0.0389,0,0.214,0.96,180.048,248800,,,,,,,,,,
8761,Greedy___Sunset Rollercoaster,Sunset Rollercoaster,Greedy,258600,8/23/20 10:57,0.71,0.522,-10.445,0.0273,0.825,0.702,0.123,0.639,142.007,258600,,,,,,,,,,
8762,Clannad - The Place Where Wishes Come True___Kenzie Smith Piano,Kenzie Smith Piano,Clannad - The Place Where Wishes Come True,207745,8/23/20 11:01,0.756,0.0645,-18.164,0.137,0.959,0.894,0.153,0.516,132.033,207745,,,,,,,,,,
8763,Creep - mint Singles___R3HAB,R3HAB,Creep - mint Singles,161190,8/23/20 11:03,0.766,0.611,-9.251,0.0542,0.112,0.000606,0.187,0.128,126,161190,,,,,,,,,,
8764,Roaring Tides___Cat Trumpet,Cat Trumpet,Roaring Tides,200844,8/23/20 11:07,0.747,0.087,-30.341,0.134,0.993,0.884,0.0926,0.479,115.458,200845,,,,,,,,,,
8765,Potions___SLANDER,SLANDER,Potions,215200,8/23/20 11:10,0.545,0.323,-12.006,0.0391,0.102,2.74E-06,0.107,0.193,149.941,215200,,,,,,,,,,
8766,リライト___ASIAN KUNG-FU GENERATION,ASIAN KUNG-FU GENERATION,リライト,54447,8/23/20 11:21,0.499,0.935,-4.293,0.0434,0.000172,0.17,0.0487,0.557,89.495,225493,,,,,,,,,,
8767,ボタン___PENGUIN RESEARCH,PENGUIN RESEARCH,ボタン,222160,8/23/20 11:34,0.348,0.96,-4.398,0.144,0.00207,3.41E-05,0.122,0.4,181.944,235000,,,,,,,,,,
8768,again___YUI,YUI,again,255213,8/23/20 11:55,0.62,0.836,-4.27,0.0354,0.0427,0,0.337,0.546,140.073,255213,,,,,,,,,,
8769,Departure!___Masatoshi Ono,Masatoshi Ono,Departure!,257533,8/23/20 12:00,0.36,0.93,-4.748,0.0515,0.00765,0,0.0723,0.483,159.983,257533,,,,,,,,,,
8770,Trampoline (with ZAYN)___SHAED,SHAED,Trampoline (with ZAYN),184280,8/23/20 12:03,0.619,0.459,-5.782,0.0334,0.56,0,0.137,0.498,126.803,184280,,,,,,,,,,
8771,Yesterday Once More___Carpenters,Carpenters,Yesterday Once More,233533,8/23/20 12:07,0.254,0.38,-13.806,0.0337,0.672,0,0.379,0.408,168.496,233533,,,,,,,,,,
8772,FEELING GUD___NGHTMRE,NGHTMRE,FEELING GUD,190682,8/23/20 12:10,0.484,0.94,-3.682,0.257,0.0145,0.000323,0.266,0.334,173.741,190682,,,,,,,,,,
8773,Period___CHEMISTRY,CHEMISTRY,Period,215040,8/23/20 12:13,0.385,0.912,-4.198,0.105,0.00487,1.11E-05,0.0926,0.312,127.038,215040,,,,,,,,,,
8774,レイン___SID,SID,レイン,256066,8/23/20 12:17,0.599,0.801,-4.912,0.0276,0.0285,0,0.126,0.65,94.955,256067,,,,,,,,,,
8775,Crazy___BEAUZ,BEAUZ,Crazy,188235,8/23/20 12:21,0.729,0.73,-5.14,0.261,0.00165,4.33E-05,0.118,0.41,156.953,191399,,,,,,,,,,
8776,Don't you think (feat.Lozareena)___THE ORAL CIGARETTES,THE ORAL CIGARETTES,Don't you think (feat.Lozareena),258815,8/23/20 12:25,0.489,0.842,-4.421,0.028,0.035,0,0.0635,0.621,90.004,262496,,,,,,,,,,
8777,Departures 〜あなたにおくるアイの歌〜___EGOIST,EGOIST,Departures 〜あなたにおくるアイの歌〜,255013,8/23/20 12:29,0.473,0.431,-8.172,0.0305,0.493,0,0.0752,0.283,143.862,255013,,,,,,,,,,
8778,oath sign___LiSA,LiSA,oath sign,250800,8/23/20 12:33,0.528,0.935,-1.114,0.0678,0.0705,0,0.326,0.55,152.059,250800,,,,,,,,,,
8779,All Alone With You___EGOIST,EGOIST,All Alone With You,350320,8/23/20 12:39,0.26,0.67,-4.682,0.0407,0.0802,0.00467,0.192,0.343,143.71,350320,,,,,,,,,,
8780,"Soundscape to Ardor (Morning Remembrance) - From ""Bleach""___Vasaria Project",Vasaria Project,"Soundscape to Ardor (Morning Remembrance) - From ""Bleach""",76000,8/23/20 12:40,0.616,0.357,-16.846,0.0505,0.989,0.936,0.0966,0.466,117.998,76000,,,,,,,,,,
8781,Forever Yours - Avicii Tribute___Kygo,Kygo,Forever Yours - Avicii Tribute,193846,8/23/20 12:43,0.529,0.612,-8.794,0.052,0.253,0,0.246,0.434,119.272,193847,,,,,,,,,,
8782,People___Agust D,Agust D,People,197000,8/23/20 12:47,0.76,0.682,-6.441,0.0371,0.0616,0,0.118,0.372,120.008,197001,,,,,,,,,,
8783,Don't You Worry Child - Radio Edit___Swedish House Mafia,Swedish House Mafia,Don't You Worry Child - Radio Edit,212862,8/23/20 12:50,0.612,0.84,-3.145,0.0509,0.112,0,0.116,0.438,129.042,212862,,,,,,,,,,
8784,Hotaruno Hikari___Anime Project,Anime Project,Hotaruno Hikari,243013,8/23/20 12:54,0.52,0.887,-5.302,0.0435,0.00146,0.00391,0.154,0.701,147.085,243013,,,,,,,,,,
8785,Pink Medicine - Manila Killa Remix___Bearson,Bearson,Pink Medicine - Manila Killa Remix,261967,8/23/20 12:58,0.611,0.9,-4.45,0.0445,0.0733,0.573,0.0917,0.039,103,261968,,,,,,,,,,
8786,Hikaru Nara (Shigatsu Wa Kimi No Uso) [feat. Animelmack]___Berioska,Berioska,Hikaru Nara (Shigatsu Wa Kimi No Uso) [feat. Animelmack],251821,8/23/20 13:03,0.511,0.739,-9.003,0.0357,0.575,0.0359,0.238,0.797,159.947,251821,,,,,,,,,,
8787,One More Time___Daft Punk,Daft Punk,One More Time,320357,8/23/20 13:08,0.611,0.697,-8.618,0.133,0.0193,0,0.332,0.476,122.752,320357,,,,,,,,,,
8788,Now That I've Found You___Martin Garrix,Martin Garrix,Now That I've Found You,192631,8/23/20 13:11,0.495,0.831,-5.812,0.0319,0.021,4.79E-05,0.495,0.414,128.064,192632,,,,,,,,,,
